package_id,package_name,sc_id,package_front_description,package_img_description,FAQ,segmentation_type_id
220,"Wall-mounted door closer installation",13,"Installation of one wall-mounted wooden door closer",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn?t include the cost of spare parts. Although, our carpenters can p...",11132
221,"Wooden sliding door repair",13,"Sliding door's channel repair or replacement of bearings Bearings/spare parts sourced separately",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn?t include the cost of spare parts. Although, our carpenters can p...",11132
222,"Bathroom holder & hanger installtions",13,"Installation of 1 bath fitting",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn?t include the cost of spare parts. Although, our carpenters can p...",11133
223,"Drill & hang (wall decor)",13,"Covers installation of one wall decor item",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn?t include the cost of spare parts. Although, our carpenters can p...",11133
224,"Bathroom mirror installation",13,"Covers installation of one bathroom mirror",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn?t include the cost of spare parts. Although, our carpenters can p...",11133
225,"Glass shelf installation",13,"Installation of one glass shef with the support of two clamps",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn?t include the cost of spare parts. Although, our carpenters can p...",11133
226,"Wooden shelf installation",13,"Installations of one wooden shelf with the support of two clamps",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn?t include the cost of spare parts. Although, our carpenters can p...",11133
227,"Corener guard/ safety lock installation",13,"Installation fo 6 corner guards/ safety locks",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn?t include the cost of spare parts. Although, our carpenters can p...",11133
228,"Bed fence installation",13,"Installation of 1 bed fence",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn?t include the cost of spare parts. Although, our carpenters can p...",11133
229,"Safety gate installation",13,"Installation of 1 pressure mounted safety gate",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn?t include the cost of spare parts. Although, our carpenters can p...",11133
230,"Plastic buffer installation (up to 4)",13,"Installation of four plastic buffer/leg caps in any one wooden furniture",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn?t include the cost of spare parts. Although, our carpenters can p...",11134
231,"Table/chair wheels fitting",13,"Wheels fitting of one table/chair(upto 5 wheels)",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn?t include the cost of spare parts. Although, our carpenters can p...",11134
232,"Book Home Demo",13,"We bring all locks to your doorstep ,Expert explains features & helps you pick the best lock",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn?t include the cost of spare parts. Although, our carpenters can p...",11134
233,"Curtains blind's measurement",13,"Measurement of up to ten curtain blinds",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn?t include the cost of spare parts. Although, our carpenters can p...",11135
234,"Curatin rod installation (2 brackets)",13,"Covers installation fo 1 curtain rod wirh 2 brackets",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn?t include the cost of spare parts. Although, our carpenters can p...",11135
235,"Shower curtain rod installation (2 brackets)",13,"Installation of one shower curtain ros with two brackets",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn?t include the cost of spare parts. Although, our carpenters can p...",11135
236,"Motorised blinds fitting (up to 5ft)",13,"Fitting of one motorisez window blind",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn?t include the cost of spare parts. Although, our carpenters can p...",11135
237,"Non-motorised blinds fitting (upt to 5ft)",13,"Fitting og one non-motorised window blind",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn?t include the cost of spare parts. Although, our carpenters can p...",11135
238,"Window AC frame installation",13,"Installation of one wooden AC frame on a window after inspection",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn?t include the cost of spare parts. Although, our carpenters can p...",11135
239,"Window closing (post AC removal)",13,"Installation of one wooden AC frame on a window after inspection",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn?t include the cost of spare parts. Although, our carpenters can p...",11135
240,"Window hinge installation (up to 4)",13,"Cover installation of up to four hinges in one window",[],"{"Is this installation applicable for all types of roofs?":"It is applicable for all kinds of roofs except false ceiling.","Are extra parts included in the cost?":"No. This service doesn?t include the cost of spare parts. Although, our carpenters can p...",11135
250,"2 times service per AC",15,"1 service now, second 90 days later for same AC. AC service with advanced foam-jet technology",[],,11136
251,"Power saver AC service",15,"Advanced foam-jet technology. Deep jet cleaning of outdoor unit",[],"{"Will the professional bring the tools needed for service?" : "Yes, all the tools required during the process will be brought in by the professional. However, the technician do not carry a ladder, please arrange for one if the AC is at a height.", "How ...",11137
252,"Anti-rust deep clean AC service",15,"Prevents frequent gas leakages through a unique anti-rust spray. Applicable on both split and window ACs",[],"{"Why choose anti-rust protection?":"The Anti-rust protection offers 100% anti-leak coating of the fins. This reduces the chances of corrosion and leaks. It means there's no need to get the gas ÿbefore th e year ends.","Will the professional bring the to...",11137
253,"AC service lite",15,"basic cleaning with water jet technology",[],"{"Will the professional bring the tools needed for service?" : "Yes, all the tools required during the process will be brought in by the professional. However, the technician do not carry a ladder, please arrange for one if the AC is at a height." , "How...",11137
254,"AC Repair (Split/Window)",15,"Detailed issue diagnosis with same day resolution. Visit charges of Rs. 299 will be adjusted in the final bill.",[],"{"Will the professional bring the tools needed for service?" : "Yes, all the tools required during the process will be brought in by the professional. However, the technician do not carry a ladder, please arrange for one if the AC is at a height." , "How...",11138
255,"Gas leak fix & refill",15,"Through diagnosis, leak identification and fixing, gas refill to avoid leakages",[],"{"What happens, if on inspection, it is found out that AC ÿdoes not need gas refill?" : "In case your AC does not need a gas refill, then only a visitation cost of ?299 will be charged.", ÿ"What if during servicing, professional finds out the issue in ...",11138
256,"AC install",15,"Installation of indoor & outdoor units with free gas checks. Procurement of spare parts(at extra cost)",[],"{"Are consumables included in the booking cost?" : "No. Any consumable apart from the drill is to be provided by customers. Our professionals can procure the required items for an additional cost (as per rate card) which will reflect in your invoice". "W...",11139
257,"AC uninstall",15,"Uninstallation of both indoor & outdoor units",[],"{"Are consumables included in the booking cose?" : "No. Any consumable apart from the drill is to be provided by customers. Our professionals can procure the required items for an additional cost (as per rate card) which will reflect in your invoice.", "...",11139
262,"Repair service",16,"Visiting charges in case you decide not to go with repair work. Complete diagnosis of chimney to identify problems like fan, motor issues , wiring problem etc.",[],,11140
263,"Basic cleaning",16,"Cleaning of outer surface, mesh, and iner surface of the mesh with cleaning solutions to wipe the oil.",[],,11140
264,"Deep cleaning",16,"Chimney will be dismantled and parts will be cleaned and will be installed",[],,11140
265,Installation,16,"Installation and assembling of chimney, pay per chimney. Any alterations at the site for installation amy be chargable. If any additional kit or oart is required.",[],,11140
266,Dismantle,16,"Uninstalling and deassmmebling of a chimney, pay per chimney",[],,11140
272,"Repair service",16,"Visiting charges in case you decide not to go with repair work. Complete diagnosis of chimney to identify problems like fan, motor issues , wiring problem etc.",[],,11141
273,"Basic cleaning",16,"Cleaning of outer surface, mesh, and iner surface of the mesh with cleaning solutions to wipe the oil.",[],,11141
274,"Deep cleaning",16,"Chimney will be dismantled and parts will be cleaned and will be installed",[],,11141
275,Installation,16,"Installation and assembling of chimney, pay per chimney. Any alterations at the site for installation amy be chargable. If any additional kit or oart is required.",[],,11141
276,Dismantle,16,"Uninstalling and deassembling of a chimney, pay per chimney",[],,11141
277,"Microwave repair",17,"Price covers diagnosis visit, spare parts are charged based on rate card",[],"{"How long it will yake to repair my appliance?" : "We understand that appliances are essential for everyday life. Our professionals will strive to repair them promptly and with priority. The exact repair duration will depend on the identified issues & s...",11142
282,"Single door refrigerator checkup",18,"Price covers diagnosis visit, spare parts are charged based on rate card",[],"{"How long will it take to repair my appliance?" : "We understand that appliances are essential for everyday life. Our professionals will strive to repair them promptly and with priority. The exact repair duration will depend on the identified issues & s...",11143
283,"Double door refrigerator(inverter) checkup",18,"Price covers diagnosis visit, spare parts are charged based on rate card",[],"{"How long will it take to repair my appliance?" : "We understand that appliances are essential for everyday life. Our professionals will strive to repair them promptly and with priority. The exact repair duration will depend on the identified issues & s...",11144
284,"Double door regrigerator(non-inverter) checkup",18,"Price covers diagnosis visit, spare parts are charged based on rate card",[],"{"How long will it take to repair my appliance?" : "We understand that appliances are essential for everyday life. Our professionals will strive to repair them promptly and with priority. The exact repair duration will depend on the identified issues & s...",11144
285,"Side-by-side door refrigerator checkup",18,"Price covers diagnosis visit, spare parts are charged based on rate card",[],"{"How long will it take to repair my appliance?" : "We understand that appliances are essential for everyday life. Our professionals will strive to repair them promptly and with priority. The exact repair duration will depend on the identified issues & s...",11145
286,"Service check up",19,"Include full water purifier chcekup-spare part charges extra as per rate card. Visit cahrges will be adjusted in final invoice.",[],"{"How long will it take to repair my appliance?" : "We understand that appliances are essential for everyday life. Our professionals will strive to repair them promptly and with priority. The exact repair duration will depend on the identified issues & s...",11146
287,"Regular Service",19,"All filters replaces with high quality UC branded filters. Recommended if last service was done 6 months ago.",[],"{"How frequently do these parts in my RO needs to be changed ideally?" : "Pre and post Carbon filter - 6-8 months, Spun filter -3-4 months, Sediment filter - 6-8 months, Membrane - 10-12 months. This frequency is only ideal where water is not very hard. ...",11146
288,"Full service",19,"All filters and membranes replaced with UC branded parts. Recomemded if last servicing was done 9-12 months ago.",[],"{"How frequently do these parts in my RO needs to be changed ideally?" : "Pre and post Carbon filter - 6-8 months, Spun filter -3-4 months, Sediment filter - 6-8 months, Membrane - 10-12 months. This frequency is only ideal where water is not very hard. ...",11146
289,Repair,19,"Price includes visit & diagnosis charge only.Spare part charges are extra as per rate cards.",[],"{"How long will it take to repair my appliance?" : "We understand that appliances are essential for everyday life. Our professionals will strive to repair them promptly and with priority. The exact repair duration will depend on the identified issues & s...",11147
290,Installation,19,"Spare part rates applicable as per rate card",[],,11148
291,Uninstallation,19,"Spare part rates applicable as per rate card",[],,11148
292,"Top load (fully automatic) checkup",20,"Price covers diagnosis visit, spare parts are charged based on rate card",[],"{"How long will it take to repair my appliance?" : "We understand that appliances are essential for everyday life. Our professionals will strive to repair them promptly and with priority. The exact repair duration will depend on the identified issues & s...",11149
293,"Front load (fully automatic) checkup",20,"Price covers diagnosis visit, spare parts are charged based on rate card",[],"{"How long will it take to repair my appliance?" : "We understand that appliances are essential for everyday life. Our professionals will strive to repair them promptly and with priority. The exact repair duration will depend on the identified issues & s...",11149
294,"Semi-automatic checkup",20,"Price covers diagnosis visit, spare parts are charged based on rate card",[],"{"How long will it take to repair my appliance?" : "We understand that appliances are essential for everyday life. Our professionals will strive to repair them promptly and with priority. The exact repair duration will depend on the identified issues & s...",11149
295,"Washing machine installation",20,"Price covers diagnosis visit, spare parts are charged based on rate card",[],,11150
296,"Washing machine uninstallation",20,"Price covers diagnosis visit, spare parts are charged based on rate card",[],,11151
451,"Classic Cleaning (2 bathroom pack)",21,"Hand cleaning of all areas: toilet pot, toles, basin, exhaust etc. Dirt and stain removal for spotless shine",[],"{"Will I have to provide any chemicals/cleaning agents?" : "No, our professionals carry all chemicals and equipment required for the service." , "Which chemicals will be used during bathroo cleaning?" : "The two main chemicals used are SwipePro Bathroom ...",11152
452,"Intense cleaning (2 bathroom pack)",21,"Hard Water stain removal from toilet pot, basin, exhaust and tiles. Intense cleaning with scrubbing machine",[],"{"Will I have to provide any chemicals/cleaning agents?" : "No, our professionals carry all chemicals and equipment required for the service." , "Which chemicals will be used during bathroo cleaning?" : "The two main chemicals used are SwipePro Bathroom ...",11152
453,"Classic cleaning (3 bathroom pack)",21,"All areas cleaned by hand: toilet pot, basin, exhaust, tiles etc. Hard water stain removed with scrubbing",[],"{"Will I have to provide any chemicals/cleaning agents?" : "No, our professionals carry all chemicals and equipment required for the service." , "Which chemicals will be used during bathroo cleaning?" : "The two main chemicals used are SwipePro Bathroom ...",11152
454,"Intense cleaning (3 bathroom pack)",21,"Intense cleaning of all areas: toilet pot, toles, basin, exhaust. tiles etc. Hard Water stain removal from toilet pot, basin, exhaust and tiles. Hard water stain removed with with scrubbing machine",[],"{"Will I have to provide any chemicals/cleaning agents?" : "No, our professionals carry all chemicals and equipment required for the service." , "Which chemicals will be used during bathroo cleaning?" : "The two main chemicals used are SwipePro Bathroom ...",11152
455,"Classic bathroom cleaning",21,"Dirt and stain removal of all areas: toilet pot, toles, basin, exhaust etc.",[],"{"Will I have to provide any chemicals/cleaning agents?" : "No, our professionals carry all chemicals and equipment required for the service." , "Which chemicals will be used during bathroo cleaning?" : "The two main chemicals used are SwipePro Bathroom ...",11152
456,"Intense bathroom cleaning",21,"Hard Water stain removal from toilet pot, basin, exhaust and tiles. Hard water stains & dirt in tile removal with scrubbing machine",[],"{"Will I have to provide any chemicals/cleaning agents?" : "No, our professionals carry all chemicals and equipment required for the service." , "Which chemicals will be used during bathroo cleaning?" : "The two main chemicals used are SwipePro Bathroom ...",11152
457,"Move-in bathroom cleaning",21,"Paint, rust, stain removal. Rigorous cleaning with scrubbing machine",[],"{"Will I have to provide any chemicals/cleaning agents?" : "No, our professionals carry all chemicals and equipment required for the service." , "Which chemicals will be used during bathroo cleaning?" : "The two main chemicals used are SwipePro Bathroom ...",11152
458,"Move-in kitchen cleaning",21,"Oil and grease removal from walls, slabs, cabinets, stove, sink etc. Cabinets cleaned inside. Removal & placing back items not included",[],"{"What should I do for a seamless service experience?" : "Our professionals take care of your comfort when they arrive. Hence, you do not need to worry about any prerequisites here." , "Will the professional clean hard to reach areas(under sink area, und...",11153
459,"Complete kitchen cleaning",21,"Oil and grease removal from walls, slabs, cabinets, stove, sink etc. Includes removal & placing back items & cleaning inside cabinets",[],"{"Is there anything I need to do in preparation for the service?" : "Our professionals take care of your comfort when they arrive. Although, you can remove edibles from your kitchen before our professionals arrive to save time and for safety purposes." ,...",11153
460,"Chimney cleaning",21,"Degreasing and stain removal of chimney;s exteriors. Mesh & filter deep cleaning.",[],"{"Will the professional dismantle my chimney before cleaning?" : "Yes, the professional will dismatle the chimney with your permission to clean each and every corner." , "How often should I get my chimney cleaned?" : "It is advisable to get your chimney ...",11153
461,"Fridge deep cleaning",21,"Deep cleaning of one frige's interiors and exteriors. Dry cleaning of back side",[],"{"Will the professional remove and restock the items back to fridge?" : "Yes, the professional will remove all the items before cleaning and will place them back post service completion." , "Will the professional follow all safety measures?" : "Yes. Our ...",11153
462,"2 ceiling fan cleaning",21,"Removal of deeply embedded dirt and oil deposits from fan blades",[],"{"Will the professional follow all safety measures?" : "Yes. Our professionals will take all the necessary measures like social distancing, wearing a mask, etc." }",11154
463,"Ceiling fan cleaning",21,"Removal of deeply embedded dirt and oil deposits from fan blades",[],"{"Will the professional follow all safety measures?" : "Yes. Our professionals will take all the necessary measures like social distancing, wearing a mask, etc." }",11154
464,"Exhaust fan cleaning",21,"Removal of deeply embedded dirt and oil deposits from fan blades. Motor will be removed for cleaning only if it is detachable",[],"{"Will the professional follow all safety measures?" : "Yes. Our professionals will take all the necessary measures like social distancing, wearing a mask, etc." }",11154
465,"Bathroom exhaust fan cleaning",21,"Removal of deeply embedded dirt and oil deposits from fan blades. Motor will be removed for cleaning only if it is detachable",[],"{"Will the professional follow all safety measures?" : "Yes. Our professionals will take all the necessary measures like social distancing, wearing a mask, etc." }",11154
466,"Kitchen sink cleaning",21,"Removal of stains & spots using cleaner ( one kitchen sink )",[],"{"Will the professional follow all safety measures?" : "Yes. Our professionals will take all the necessary measures like social distancing, wearing a mask, etc." }",11154
467,"Utensil removal & placing back",21,"Removing of all utensils and placing them back",{},"{"Will the professional follow all safety measures?" : "Yes. Our professionals will take all the necessary measures like social distancing, wearing a mask, etc." }",11154
468,"Gas stove cleaning",21,"Removal of stains & spots using cleaner ( one gas stove )",{},"{ "Is this service applicable for all types of gas stoves?" : "Yes, this service is applicable for all types of gas stoves." , "Will the professional follow all safety measures?" : "Yes. Our professionals will take all the necessary measures like social ...",11154
469,"Microwave cleaning",21,"Deep cleaning of microwave's interiors and exteriors. Dry cleaning of back panel",{},"{ "Is this service applicable for all types of microwaves?" : "Yes, this service is applicable for all types of microwaves." , "Will the professional follow all safety measures?" : "Yes. Our professionals will take all the necessary measures like social ...",11154
470,"Trolley & shelves cleaning",21,"Deep cleaning of all modular trolleys, shelves, racks and drawers. Removal of stains & spots using cleaner",{},"{ "Is this service applicable for all types of trolley and shelves?" : "Yes, this service is applicable for all types of trolley and shelves." , "Will the professional follow all safety measures?" : "Yes. Our professionals will take all the necessary mea...",11154
471,"Balcony cleaning",21,"Deep cleaning of one regular balcony(0-150 sq ft). Removal of dirt/rust stains from floor, railings, grills etc",{},"{"Will the professional follow all safety measures?" : "Yes. Our professionals will take all the necessary measures like social distancing, wearing a mask, etc." }",11154
472,"Classic full home cleaning",22,"For light cleaning with mop, excludes disc machine & cabinet's interor cleaning",{},"{"Do I need to leave my home during cleaning process?" : "No. You can stay in your home during the entire process and our professionals will take care of your comfort." , "Will the professional follow all safety measures?" : "Yes. Our professionals will ...",11155
473,"Premium full home cleaning",22,"For thorough cleaning with disc machine",{},"{"Do I need to leave my home during cleaning process?" : "No. You can stay in your home during the entire process and our professionals will take care of your comfort." , "Will the professional follow all safety measures?" : "Yes. Our professionals will ...",11155
474,"Platinum full home cleaning",22,"Intense cleaning with disc machine, includes upholstery wet washing & wood shine.",{},"{"Do I need to leave my home during cleaning process?" : "No. You can stay in your home during the entire process and our professionals will take care of your comfort." , "Will the professional follow all safety measures?" : "Yes. Our professionals will ...",11155
475,"Classic full home Cleaning",22,"For light cleaning with mop, excludes disc machine & cabinet's interor cleaning",{},"{"Do I need to leave my home during cleaning process?" : "No. You can stay in your home during the entire process and our professionals will take care of your comfort." , "Will the professional follow all safety measures?" : "Yes. Our professionals will ...",11156
476,"Premium full home cleaning",22,"For thorough cleaning with disc machine",{},"{"Do I need to leave my home during cleaning process?" : "No. You can stay in your home during the entire process and our professionals will take care of your comfort." , "Will the professional follow all safety measures?" : "Yes. Our professionals will ...",11156
477,"Furmished bedroom cleaning",22,"Dry vaccuming of mattress & curtains, floor moping & wiping. Cleaning all areas",{},"{"Do I need to leave my home during cleaning process?" : "No. You can stay in your home during the entire process and our professionals will take care of your comfort." , "Will the professional follow all safety measures?" : "Yes. Our professionals will ...",11157
478,"Unfurnished bedreem cleaning",22,"Floor cleaning & inside cleaning of empty cupoards along with windows, doors, fan and electrical fittings",{},"{"Do I need to leave my home during cleaning process?" : "No. You can stay in your home during the entire process and our professionals will take care of your comfort." , "Will the professional follow all safety measures?" : "Yes. Our professionals will ...",11157
479,"Furnished living room cleaning",22,"Vaccuming sofa & curtains(upto 12 seater), carpet &curtains, cleaning of windows, door. fan, ceiling, electrical fittings etc",{},"{"Do I need to leave my home during cleaning process?" : "No. You can stay in your home during the entire process and our professionals will take care of your comfort." , "Will the professional follow all safety measures?" : "Yes. Our professionals will ...",11157
480,"Unfurnished living room",22,"Floor cleaning & inside cleaning of empty cupoards along with windows, doors, fan and electrical fittings",{},"{"Do I need to leave my home during cleaning process?" : "No. You can stay in your home during the entire process and our professionals will take care of your comfort." , "Will the professional follow all safety measures?" : "Yes. Our professionals will ...",11157
481,"Occupied kitchen cleaning",22,"Dirt removal from tiles, stove, slab, sink, exhaust, window. Removing utensils, cleaning cabinate and putting them back",{},"{"What should I do for a seamless service experience?" : "Our professionals take care of your comfort when they arrive. Hence, you do not need to worry about any prerequisites here." , "Will the professional clean hard to reach areas(under sink area, und...",11157
482,"Occupied kitchen cleaning with Chimney",22,"Dirt removal from tiles, stove, slab, sink, exhaust, window along with chimney. Removing utensils, cleaning cabinate and putting them back",[],"{"Will the professional dismantle my chimney before cleaning?" : "Yes, the professional will dismatle the chimney with your permission to clean each and every corner." , "How often should I get my chimney cleaned?" : "It is advisable to get your chimney ...",11157
483,"Occupied kitchen cleaning with appliance",22,"Dirt removal from tiles, stove, slab, sink, exhaust, window. Removing utensils, cleaning cabinate and putting them back. Frige and microwave cleaning",[],"{"Is there anything I need to do in preparation for the service?" : "Our professionals take care of your comfort when they arrive. Although, you can remove edibles from your kitchen before our professionals arrive to save time and for safety purposes." ,...",11157
484,"Occupied kitchen cleaning with chimney and appliance",22,"Dirt removal from tiles, stove, slab, sink, exhaust, window. Removing utensils, cleaning cabinate and putting them back. Frige and microwave cleaning with chimney",[],"{"Will the professional dismantle my chimney before cleaning?" : "Yes, the professional will dismatle the chimney with your permission to clean each and every corner." , "How often should I get my chimney cleaned?" : "It is advisable to get your chimney ...",11157
485,"Empty kitchen cleaning",22,"Dirt removal from tiles, stove, slab, sink, exhaust, window. Includes internal cleaning of empty cabinats & floor deep cleaning",[],"{"What should I do for a seamless service experience?" : "Our professionals take care of your comfort when they arrive. Hence, you do not need to worry about any prerequisites here." , "Will the professional clean hard to reach areas(under sink area, und...",11157
486,"Empty kitchen cleaning with chimney",22,"Dirt removal from tiles, stove, slab, sink, exhaust, window. Includes internal cleaning of empty cabinats & floor deep cleaning ÿalong with chimney",[],"{"Will the professional dismantle my chimney before cleaning?" : "Yes, the professional will dismatle the chimney with your permission to clean each and every corner." , "How often should I get my chimney cleaned?" : "It is advisable to get your chimney ...",11157
487,Balcony,22,"Floor cleaning & dry cleaning of ceiling. Wet wiping of grills. doors and windows",[],"{"Do I need to leave my home during cleaning process?" : "No. You can stay in your home during the entire process and our professionals will take care of your comfort." , "Will the professional follow all safety measures?" : "Yes. Our professionals will ...",11157
488,"Complete bathroom cleaning",22,"Hard water stains, yellow-brown stains & dirt removal",[],"{"Will I have to provide any chemicals/cleaning agents?" : "No, our professionals carry all chemicals and equipment required for the service." , "Which chemicals will be used during bathroo cleaning?" : "The two main chemicals used are SwipePro Bathroom ...",11157
489,"Classic full home cleaning",22,"For light cleaning with mop, excludes disc machine & cabinet's interor cleaning",[],"{"Do I need to leave my home during cleaning process?" : "No. You can stay in your home during the entire process and our professionals will take care of your comfort." , "Will the professional follow all safety measures?" : "Yes. Our professionals will ...",11158
490,"Premium Full Home cleaning",22,"For thorough cleaning with disc machine",[],"{"Do I need to leave my home during cleaning process?" : "No. You can stay in your home during the entire process and our professionals will take care of your comfort." , "Will the professional follow all safety measures?" : "Yes. Our professionals will ...",11158
491,"Classic full home cleaning",22,"For light cleaning with mop, excludes disc machine & cabinet's interor cleaning",[],"{"Do I need to leave my home during cleaning process?" : "No. You can stay in your home during the entire process and our professionals will take care of your comfort." , "Will the professional follow all safety measures?" : "Yes. Our professionals will ...",11159
492,"Premium Full Home cleaning",22,"For thorough cleaning with disc machine",[],"{"Do I need to leave my home during cleaning process?" : "No. You can stay in your home during the entire process and our professionals will take care of your comfort." , "Will the professional follow all safety measures?" : "Yes. Our professionals will ...",11159
493,"2 cupbards'wet wiping (except kitchen)",22,"Cleaning of exterior surface & all interior part of one double-door wardrobe. Please empty it beforehand",[],"{"Will the professional follow all safety measures?" : "Yes. Our professionals will take all the necessary measures like social distancing, wearing a mask, etc." }",11160
494,"Refrigerator cleaning",22,"Deep cleaning of one frige's interiors and exteriors. Dry cleaning of back side",[],"{"Will the professional remove and restock the items back to fridge?" : "Yes, the professional will remove all the items before cleaning and will place them back post service completion." , "Will the professional follow all safety measures?" : "Yes. Our ...",11160
495,"Sofa and cushions' shampooing(upto 5)",22,"Dusting & vaccuming of sofa, cushions & covers tp remove dirt and dust",[],"{ "Is this service applicable for all types of sofa?" : "Yes, this service is applicable for all types of sofa. Our professionals carry out the necessary steps depending on the sofa's material." , "Will the service damage my sofa set?" : "No, Our profess...",11160
496,"Carpet shampooing(upto 25 sq ft)",22,"Cleaning and shamppoing of carpet",[],"{"Will the professional follow all safety measures?" : "Yes. Our professionals will take all the necessary measures like social distancing, wearing a mask, etc." }",11160
497,"Sticker, glue & rigid paint mark removal",22,"Sticket and rigid paint mark removal from floor, tiles, furniture",[],"{"Will the professional follow all safety measures?" : "Yes. Our professionals will take all the necessary measures like social distancing, wearing a mask, etc." }",11160
498,"Furniture wet wiping",22,"Wet wiping of furniture",[],"{"Will the professional follow all safety measures?" : "Yes. Our professionals will take all the necessary measures like social distancing, wearing a mask, etc." }",11160
499,"Home renovation waste disposal",23,"Disposal of 5kg waste generated after carpentry work",[],"{"Will the professional follow all safety measures?" : "Yes. Our professionals will take all the necessary measures like social distancing, wearing a mask, etc." }",11160
500,"Sofa cleaning",23,"Dry Vaccuming to remove crumbs and dirt, Wet shamppoing to remove tough stains",[],"{ "Is this service applicable for all types of sofa?" : "Yes, this service is applicable for all types of sofa. Our professionals carry out the necessary steps depending on the sofa's material." , "Will the service damage my sofa set?" : "No, Our profess...",11161
501,"Cushions (set of 5)",23,"Deep cleaning of upto five cushions along with covers",[],"{"Is there anything I need to do in preparation for the service?" : "Please leave your cushions under the fan for 4-5 hours for drying before use." , "Will the professional follow all safety measures?" : "Yes. Our professionals will take all the necessar...",11161
502,"Carpet cleaning",23,"Dry Vaccuming to remove crumbs and dirt, Wet shamppoing to remove tough stains",[],"{"Is there anything I need to do in preparation for the service?" : "Please leave your carpet under the fan for 4-5 hours or more (depending on your carpet's fabric) for drying before use." , "Will the professional follow all safety measures?" : "Yes. Ou...",11162
503,"Dining Table and chairs cleaning",23,"Cleaning of 1 dining table and chairs. Dry vaccuming of cushion chairs",[],"{"Will the service include hard reach areas of the table and chairs.?" : "Yes, the service will include each and every area of the table and chairs." , "Will the professional follow all safety measures?" : "Yes. Our professionals will take all the necess...",11163
504,"Mattress Cleaning",23,"Deep cleaning of one single/double bed mattress on both sides. Dry vaccuming, shamppoing and wet vacuuming for stain removal",[],"{"Is there anything I need to do in preparation for the service?" : "Please leave your mattress under the fan for 4-5 hours for drying before use." , "Will the professional follow all safety measures?" : "Yes. Our professionals will take all the necessar...",11163
505,"Hair spa & cut",24,"Hair cut, strengthening spa and repair mask",[],"{"Is the service safe and hygienic?": "Our professionals are fully vaccinated and wear masks throughout the service, ensuring utmost safety."}",11164
506,"Hair spa & style",24,"Lo'real hair spa, keratin hair spa and repair mask",[],"{"Who are the UC professionals assigned for this service?": "We have both male and female professionals. All professionals come with 5+ years of experience from reputed salons such as Lakme, Naturals etc."}",11164
507,"Cut & Box/Keratin",24,"Keratin, Haircut & blowdry",[],"{"Who are the UC professionals assigned for this service?": "We have both male and female professionals. All professionals come with 5+ years of experience from reputed salons such as Lakme, Naturals etc."}",11164
508,Blow-dry,24,"Straight and smooth",[],"{"When will the professionals be assigned for the service?": "A professional will be assigned 60 minutes prior to the service if the booking is made at least 2 hours prior to the service."}",11164
